 36 months, 60 months,1 year,10+ years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,< 1 year,MORTGAGE,Not Verified,OTHER_Home_Ownership,OTHER_Purposes,OWN,RENT,Source Verified,Verified,annual_inc_new,car,credit_card,debt_consolidation,educational,funded_amnt_new,home_improvement,house,installment_new,int_rate,loan_amnt_new,major_purchase,medical,moving,renewable_energy,small_business,vacation,wedding
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9546809.339999998,0,0,1,0,1776216.6666666665,0,0,59583.18808333332,12.6,1776216.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15541895.83333333,0,0,0,0,1509784.1666666665,0,0,39190.44453333333,19.0,1509784.1666666665,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7033817.999999999,1,0,0,0,444054.1666666666,0,0,9578.248374999997,10.6,444054.1666666666,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8259407.499999999,0,0,1,0,1865027.4999999998,0,0,60100.95524166666,9.91,1865027.4999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5417460.833333333,0,0,1,0,1065729.9999999998,0,0,32436.38065833333,6.03,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,20248869.999999996,0,0,0,0,2131459.9999999995,0,0,54416.1738,18.2,2131459.9999999995,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4795784.999999999,0,0,1,0,479578.49999999994,0,0,16453.983091666665,14.2,479578.49999999994,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5506271.666666666,0,0,1,0,834821.8333333333,0,0,19541.935766666662,14.2,834821.8333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4884595.833333333,0,0,1,0,1343263.8541666665,0,0,30901.729458333328,13.4,1343263.8541666665,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12433516.666666664,0,0,1,0,1065729.9999999998,0,0,34343.149249999995,9.91,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2664324.9999999995,0,0,0,0,1065729.9999999998,0,1,22597.02843333333,9.91,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4884595.833333333,0,0,1,0,888108.3333333333,0,0,27789.79785833333,7.9,888108.3333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3418506.596666666,0,0,0,0,577270.4166666666,0,0,19094.329166666663,11.7,577270.4166666666,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2664324.9999999995,0,0,0,0,710486.6666666665,1,0,23143.215058333328,10.6,710486.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4795784.999999999,0,0,0,0,319718.99999999994,0,0,10683.943249999998,12.4,319718.99999999994,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1332162.4999999998,0,0,0,0,213145.99999999997,0,0,6868.629849999999,9.91,213145.99999999997,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5736291.725,0,0,0,0,1119016.4999999998,0,0,25284.444249999997,12.6,1119016.4999999998,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5328649.999999999,0,0,0,0,1065729.9999999998,0,0,27435.442633333332,18.6,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12078273.333333332,0,0,0,0,3108379.166666666,1,0,82872.94101666665,20.3,3108379.166666666,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4262919.999999999,0,1,0,0,2220270.833333333,0,0,51973.87588333333,14.2,2220270.833333333,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6216758.333333332,0,0,1,0,461816.33333333326,0,0,14367.816616666665,7.51,461816.33333333326,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2220270.833333333,0,0,0,0,754892.0833333333,0,0,22976.25069166666,6.03,754892.0833333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4174109.166666666,0,0,1,0,1154540.8333333333,0,0,23910.54065833333,8.9,1154540.8333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5328649.999999999,0,0,1,0,888108.3333333333,0,0,31562.482058333328,16.7,888108.3333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7815353.333333332,0,0,0,0,1107915.1458333333,1,0,33720.58530833333,6.03,1107915.1458333333,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3907676.666666666,0,0,1,0,284194.6666666666,0,0,8842.006566666665,7.51,284194.6666666666,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3552433.333333333,0,0,0,0,488459.58333333326,0,0,14998.373533333332,6.62,488459.58333333326,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,710486.6666666665,0,0,0,0,186502.74999999997,0,0,5802.89985,7.51,186502.74999999997,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8881083.333333332,0,0,1,0,444054.1666666666,0,0,13515.232616666666,6.03,444054.1666666666,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4049773.9999999995,0,0,1,0,1065729.9999999998,0,0,36762.356349999995,14.6,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6572001.666666666,0,1,0,0,754892.0833333333,0,0,24969.165791666663,11.7,754892.0833333333,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6820671.999999999,0,1,0,0,1065729.9999999998,0,0,33840.47993333333,8.9,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8525839.999999998,0,1,0,0,2753135.833333333,0,0,61828.325949999984,12.4,2753135.833333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4899871.296666666,0,0,1,0,1119016.4999999998,0,0,24136.120174999996,10.6,1119016.4999999998,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2930757.4999999995,0,0,0,0,674962.3333333333,0,0,23487.801091666664,15.2,674962.3333333333,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1492021.9999999998,0,1,0,0,244229.79166666663,0,0,8680.370849999998,16.7,244229.79166666663,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6394379.999999999,0,0,1,0,1776216.6666666665,0,0,58750.14246666666,11.7,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4049773.9999999995,1,0,0,0,621675.8333333333,0,0,19088.11240833333,6.62,621675.8333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7140390.999999999,0,0,1,0,621675.8333333333,0,0,20250.646216666664,10.6,621675.8333333333,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8099547.999999999,0,0,0,0,2131459.9999999995,0,0,58941.97386666665,22.0,2131459.9999999995,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7992974.999999999,0,0,1,0,1172302.9999999998,0,0,35994.142641666665,6.62,1172302.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4262919.999999999,0,0,1,0,532864.9999999999,0,0,17625.397983333332,11.7,532864.9999999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16430004.166666664,0,0,0,0,3108379.166666666,0,0,103867.82201666664,12.4,3108379.166666666,0,0,0,0,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3552433.333333333,0,0,0,0,410750.1041666666,0,0,13725.714291666665,12.4,410750.1041666666,0,1,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5772704.166666666,0,0,1,0,1154540.8333333333,0,0,30216.99793333333,19.4,1154540.8333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4440541.666666666,0,0,0,0,994681.3333333331,0,0,23481.58433333333,14.6,994681.3333333331,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13321624.999999998,0,0,0,0,532864.9999999999,1,0,16218.634383333332,6.03,532864.9999999999,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2451178.9999999995,0,0,0,0,222027.0833333333,0,0,7343.767808333332,11.7,222027.0833333333,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11545408.333333332,0,0,1,0,1332162.4999999998,0,0,40545.69785,6.03,1332162.4999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8437029.166666666,0,0,1,0,1332162.4999999998,0,0,42929.38061666666,9.91,1332162.4999999998,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4617808.089999999,0,0,0,0,1243351.6666666665,0,0,26817.319233333328,10.6,1243351.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7033817.999999999,0,0,0,0,337481.1666666666,1,0,10362.448033333332,6.62,337481.1666666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1278875.9999999998,0,0,1,0,266432.49999999994,0,0,8937.922266666665,12.6,266432.49999999994,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6216758.333333332,0,1,0,0,497340.66666666657,0,0,17063.225408333332,14.2,497340.66666666657,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7548920.833333332,0,0,1,0,1065729.9999999998,0,0,37085.62778333333,15.2,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1705167.9999999998,0,0,1,0,532864.9999999999,0,0,17357.189266666664,10.6,532864.9999999999,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6927244.999999999,0,0,1,0,2420095.208333333,0,0,62300.799583333326,18.6,2420095.208333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3996487.4999999995,0,0,1,0,1065729.9999999998,0,0,32436.38065833333,6.03,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5115503.999999999,0,0,1,0,2220270.833333333,0,0,47887.68944166666,10.6,2220270.833333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7104866.666666666,0,0,1,0,1154540.8333333333,0,0,35448.844124999996,6.62,1154540.8333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6394379.999999999,0,0,0,0,710486.6666666665,0,0,22232.01590833333,7.9,710486.6666666665,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9236326.666666666,0,0,0,0,1207827.3333333333,1,0,36761.46824166666,6.03,1207827.3333333333,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9218564.499999998,0,0,0,0,2664324.9999999995,1,0,60200.42337499999,12.6,2664324.9999999995,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4618163.333333333,0,0,1,0,710486.6666666665,0,0,22560.615991666662,8.9,710486.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17762166.666666664,0,0,1,0,2664324.9999999995,0,0,84601.19983333332,8.9,2664324.9999999995,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5628120.129999999,1,0,0,0,266432.49999999994,0,0,8678.594633333332,10.6,266432.49999999994,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13765679.166666664,0,0,1,0,2131459.9999999995,0,0,55326.484841666665,19.0,2131459.9999999995,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7992974.999999999,0,1,0,0,1332162.4999999998,0,0,47881.472683333326,17.5,1332162.4999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,5328649.999999999,0,0,0,0,834821.8333333333,0,0,22900.761483333332,21.6,834821.8333333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5115503.999999999,0,0,0,0,1776216.6666666665,1,0,41931.14684999999,14.6,1776216.6666666665,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8659056.249999998,0,0,1,0,1776216.6666666665,0,0,41578.56784166666,14.2,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,532864.9999999999,0,0,0,0,115454.08333333331,0,0,3514.2446749999995,6.03,115454.08333333331,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3996487.4999999995,0,0,1,0,888108.3333333333,0,0,27629.93835833333,7.51,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4440541.666666666,0,0,1,0,710486.6666666665,0,0,21814.604991666663,6.62,710486.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2948874.9099999997,0,0,1,0,248670.33333333328,0,0,5272.699174999999,9.91,248670.33333333328,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6847315.249999999,0,0,0,0,3108379.166666666,0,0,103867.82201666664,12.4,3108379.166666666,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3108734.4099999997,0,0,0,0,239789.24999999997,0,0,8136.848549999999,13.4,239789.24999999997,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,6811790.916666666,0,0,1,0,1687405.833333333,0,0,37289.004591666664,11.7,1687405.833333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9413948.333333332,0,0,1,0,1081271.8958333333,0,0,23321.724833333334,10.6,1081271.8958333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5506271.666666666,0,0,1,0,2220270.833333333,0,0,51973.87588333333,14.2,2220270.833333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3197189.9999999995,0,0,0,0,888108.3333333333,0,1,27030.465233333332,6.03,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4642408.690833333,0,0,1,0,444054.1666666666,0,0,14687.535616666664,11.7,444054.1666666666,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5328649.999999999,0,0,1,0,2220270.833333333,0,0,53135.52158333332,15.2,2220270.833333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8437029.166666666,0,0,0,0,310837.9166666666,0,0,9461.018074999998,6.03,310837.9166666666,0,0,0,0,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11012543.333333332,0,0,0,0,1420973.333333333,0,1,43248.21150833333,6.03,1420973.333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,13151108.199999997,0,0,1,0,1776216.6666666665,0,0,56401.095924999994,8.9,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3552433.333333333,0,0,1,0,444054.1666666666,0,0,14838.514033333333,12.4,444054.1666666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8437029.166666666,0,0,1,0,3108379.166666666,0,0,97262.07223333333,7.9,3108379.166666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5062217.499999999,0,0,1,0,888108.3333333333,0,0,32393.75145833333,18.6,888108.3333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,7992974.999999999,0,0,0,0,319718.99999999994,0,0,10004.540374999999,7.9,319718.99999999994,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4262919.999999999,0,0,1,0,497340.66666666657,0,0,17475.307675,15.9,497340.66666666657,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3730054.9999999995,0,0,1,0,1243351.6666666665,0,0,29756.06970833333,15.2,1243351.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1918313.9999999998,0,0,1,0,672742.0624999999,0,0,20656.511724999997,6.62,672742.0624999999,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5550677.083333332,0,0,1,0,2089274.8541666663,0,0,65374.54252499999,7.9,2089274.8541666663,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4795784.999999999,0,0,1,0,888108.3333333333,0,0,27789.79785833333,7.9,888108.3333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,8170596.666666665,0,0,1,0,3108379.166666666,0,0,77703.26240833332,17.2,3108379.166666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4063983.733333333,0,0,1,0,825940.7499999999,0,0,26226.72719166666,8.9,825940.7499999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3410335.9999999995,0,0,0,0,621675.8333333333,0,0,20854.55988333333,12.6,621675.8333333333,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3836627.9999999995,0,0,1,0,746010.9999999999,0,0,26512.698074999993,16.7,746010.9999999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6216758.333333332,0,0,1,0,1509784.1666666665,0,0,45951.61327499999,6.03,1509784.1666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1776216.6666666665,0,0,1,0,444054.1666666666,0,0,14464.620425,10.6,444054.1666666666,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6660812.499999999,0,0,1,0,1776216.6666666665,0,0,46488.03070833333,19.4,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5772704.166666666,0,0,0,0,266432.49999999994,0,0,9469.01105,16.7,266432.49999999994,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3730054.9999999995,0,1,0,0,1065729.9999999998,0,0,32436.38065833333,6.03,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7815353.333333332,0,0,1,0,1332162.4999999998,0,0,32943.490516666665,16.7,1332162.4999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8525839.999999998,0,0,1,0,488459.58333333326,0,0,16385.598749999997,12.6,488459.58333333326,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2131459.9999999995,0,0,1,0,128775.70833333331,0,0,4007.144799999999,7.51,128775.70833333331,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13321624.999999998,0,0,1,0,2664324.9999999995,0,0,58877.141958333326,11.7,2664324.9999999995,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4440541.666666666,0,0,0,0,710486.6666666665,0,0,22232.01590833333,7.9,710486.6666666665,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5328649.999999999,0,0,0,0,888108.3333333333,0,0,30470.108808333327,14.2,888108.3333333333,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9058704.999999998,0,0,1,0,1776216.6666666665,0,0,40133.615583333325,12.6,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4174109.166666666,0,0,0,0,586151.4999999999,1,0,18341.2133,7.9,586151.4999999999,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2664324.9999999995,0,0,1,0,532864.9999999999,0,0,17625.397983333332,11.7,532864.9999999999,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10657299.999999998,0,0,0,0,621675.8333333333,0,0,22093.47100833333,16.7,621675.8333333333,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2078173.4999999998,0,0,1,0,355243.33333333326,0,0,11871.344091666664,12.4,355243.33333333326,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4618163.333333333,0,0,1,0,888108.3333333333,0,0,29375.07123333333,11.7,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5328649.999999999,0,0,1,0,1065729.9999999998,0,0,37875.156091666664,16.7,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7104866.666666666,0,0,1,0,2131459.9999999995,0,0,53639.96711666666,17.5,2131459.9999999995,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4795784.999999999,0,0,0,0,888108.3333333333,0,1,27789.79785833333,7.9,888108.3333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3197189.9999999995,0,0,1,0,1776216.6666666665,0,0,37661.12198333333,9.91,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4689211.999999999,0,0,0,0,1332162.4999999998,0,0,47026.224358333326,16.2,1332162.4999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2344605.9999999995,0,0,0,0,319718.99999999994,0,0,10969.914133333332,14.2,319718.99999999994,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2301976.8,0,0,0,0,1005782.6874999999,0,1,32762.31641666666,10.6,1005782.6874999999,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6039136.666666666,0,0,1,0,2220270.833333333,0,0,49861.95426666667,12.4,2220270.833333333,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5772704.166666666,0,0,0,0,275313.5833333333,0,0,9342.011558333332,13.4,275313.5833333333,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13321624.999999998,0,1,0,0,1776216.6666666665,0,0,55578.70760833332,7.9,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6660812.499999999,0,0,0,0,1278875.9999999998,0,0,38924.012033333325,6.03,1278875.9999999998,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2770897.9999999995,0,0,1,0,519543.37499999994,0,0,17628.950416666663,13.4,519543.37499999994,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11083591.999999998,1,0,0,0,444054.1666666666,0,0,13634.239133333333,6.62,444054.1666666666,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3996487.4999999995,0,0,0,0,266432.49999999994,1,0,8181.253966666666,6.62,266432.49999999994,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6838434.166666666,0,0,1,0,1065729.9999999998,0,0,35250.795966666665,11.7,1065729.9999999998,0,0,0,0,0,0,0
